Location ID	 Start Date Time	 Max Date Time  	 Max Level	 Duration	 Leq 	 SEL  	 Classification
10	 2:28           	 2:28           	60.1	20	58.3	71.3	 
10	 2:29           	 2:29           	59.1	13	57.9	69.1	 
10	 2:29           	 2:30           	59.3	71	57.8	76.3	 
1	 2:30           	 2:30           	56.8	9	54.9	64.7	 
19	 2:30           	 2:30           	66.7	9	63.2	72.8	 
14	 2:34           	 2:34           	61.8	11	58.2	68.5	 
23	 2:35           	 2:35           	61.4	34	59.8	75	 
14	 2:35           	 2:36           	63.2	17	57.8	70.1	 
10	 2:37           	 2:37           	58.6	27	57.6	71.9	 
14	 2:37           	 2:37           	61.8	12	57.5	68.4	 
1	 2:39           	 2:39           	54.6	31	53.8	68.7	 
1	 2:41           	 2:42           	58.1	50	54.7	71.7	 
21	 2:41           	 2:41           	66.7	15	62.8	74.4	 
10	 2:41           	 2:42           	59.6	10	58.7	68.5	 
23	 2:42           	 2:42           	69.5	72	65.2	83.7	 
1	 2:42           	 2:42           	57.6	9	55.2	64.8	 
1	 2:42           	 2:42           	55.5	19	54.5	67.3	 
10	 2:43           	 2:43           	59.4	30	57.9	72.8	 
1	 2:43           	 2:44           	55.3	38	54	69.8	 
27	 2:43           	 2:44           	88.4	26	82	96.2	 Aircraft
8	 2:44           	 2:44           	60.9	11	59.6	70.1	 Aircraft
25	 2:44           	 2:44           	80.2	47	74.5	91.3	 Aircraft
41	 2:44           	 2:44           	75.1	46	70.8	87.4	 Aircraft
33	 2:44           	 2:44           	65.5	41	63.5	79.6	 Aircraft
34	 2:44           	 2:44           	64.5	34	62.4	77.7	 Aircraft
22	 2:44           	 2:44           	63.5	20	61	73.9	 Aircraft
1	 2:44           	 2:44           	56.2	39	54.6	70.5	 
17	 2:45           	 2:45           	62	27	61.1	75.4	 Aircraft
5	 2:45           	 2:45           	72.3	34	68.5	83.8	 Aircraft
19	 2:45           	 2:45           	66	9	62.3	72	 
23	 2:45           	 2:45           	60.4	10	59.6	69.4	 
1	 2:45           	 2:45           	54.8	26	53.9	68	 
32	 2:45           	 2:45           	62.9	26	60.3	74.4	 Aircraft
43	 2:45           	 2:45           	62.1	20	61.3	74.3	 
38	 2:45           	 2:46           	75	48	70.2	87.1	 Aircraft
46	 2:46           	 2:46           	74.7	47	69	85.7	 Aircraft
39	 2:46           	 2:46           	61.2	13	60.2	71.2	 
40	 2:46           	 2:46           	70.4	25	68.2	82.1	 Aircraft
10	 2:47           	 2:47           	60.8	39	58.6	74.5	 
31	 2:47           	 2:48           	64.3	88	61.6	81.1	 
19	 2:47           	 2:49           	67.5	143	61.2	82.8	 
1	 2:48           	 2:48           	55.8	15	54.3	66.1	 
31	 2:49           	 2:49           	60.8	29	59.1	73.7	 
19	 2:50           	 2:50           	63.5	15	60.5	72.3	 
1	 2:50           	 2:51           	59.4	18	56	68.6	 
10	 2:50           	 2:51           	60.8	72	59	77.6	 
1	 2:52           	 2:52           	54.2	15	53.5	65.3	 
1	 2:52           	 2:52           	54.4	29	53.8	68.4	 
10	 2:52           	 2:53           	66	53	59.3	76.6	 
1	 2:53           	 2:54           	55.5	27	54.1	68.4	 
38	 2:54           	 2:54           	68.5	14	66.2	77.6	 
19	 2:54           	 2:54           	66.1	14	63.5	74.8	 
31	 2:55           	 2:55           	62.1	12	60.7	71.6	 
10	 2:56           	 2:56           	59.7	21	58.3	71.5	 
27	 2:56           	 2:56           	88.1	32	81.2	96.3	 Aircraft
8	 2:56           	 2:56           	63.3	19	61.2	74	 Aircraft
28	 2:56           	 2:56           	70.2	21	67.9	81.1	 Aircraft
25	 2:56           	 2:56           	81.8	56	75.1	92.6	 Aircraft
41	 2:56           	 2:57           	78.2	71	71.7	90.2	 Aircraft
10	 2:56           	 2:56           	62.9	48	58.7	75.5	 
33	 2:56           	 2:57           	69.1	45	66.1	82.7	 Aircraft
22	 2:56           	 2:57           	73.7	49	69	85.9	 Aircraft
26	 2:56           	 2:57           	63.9	32	62.1	77.2	 Aircraft
17	 2:57           	 2:57           	73.6	44	69.5	85.9	 Aircraft
18	 2:57           	 2:57           	64.7	36	61.5	77.1	 
5	 2:57           	 2:57           	78.8	39	73.7	89.6	 Aircraft
43	 2:57           	 2:58           	79.4	57	73.2	90.7	 Aircraft
11	 2:57           	 2:57           	60.4	23	57.6	71.3	 
38	 2:57           	 2:58           	71.5	56	66.4	83.9	 
10	 2:58           	 2:58           	60	51	58.5	75.5	 
46	 2:58           	 2:58           	58.1	16	56.5	68.5	 
42	 2:58           	 2:58           	64.3	19	62	74.8	 
45	 2:58           	 2:58           	59.9	46	57.4	74.1	 
10	 3:00           	 3:00           	62.4	39	59.3	75.2	 
30	 3:01           	 3:01           	69.1	11	67.1	77.6	 
10	 3:02           	 3:02           	60.3	30	57.7	72.5	 
38	 3:02           	 3:02           	61.2	9	60.6	70.3	 
10	 3:03           	 3:03           	58.8	15	57.8	69.6	 
19	 3:03           	 3:03           	70.4	10	65.9	75.8	 
1	 3:03           	 3:03           	54.2	12	53.6	64.2	 
38	 3:03           	 3:03           	62.9	49	61.1	78.1	 
10	 3:04           	 3:04           	59.7	30	58.2	73	 
38	 3:04           	 3:04           	66.2	118	61.7	82.4	 
23	 3:06           	 3:07           	68	40	65.5	81.5	 
38	 3:06           	 3:07           	63.3	16	61.7	73.9	 
38	 3:07           	 3:07           	62.5	15	61.6	73.4	 
10	 3:07           	 3:07           	60.6	12	58.3	69	 
38	 3:08           	 3:09           	64.1	41	61.8	78	 
10	 3:09           	 3:09           	70	82	62.1	81.3	 
38	 3:09           	 3:09           	64.4	63	62.7	80.7	 
38	 3:11           	 3:11           	66.3	37	62.3	78	 
1	 3:11           	 3:11           	55	9	54	63.6	 
38	 3:11           	 3:12           	64.4	25	62.5	76.5	 
38	 3:12           	 3:13           	66.2	42	62.6	78.8	 
23	 3:13           	 3:13           	62.5	10	60.5	70.6	 
10	 3:14           	 3:14           	60	15	58.7	70.4	 
10	 3:14           	 3:14           	60.2	11	59.2	69.5	 
10	 3:15           	 3:15           	61.3	40	58.3	74.4	 
27	 3:15           	 3:16           	76.1	21	72	85.2	 Aircraft
10	 3:15           	 3:16           	59	34	57.5	72.9	 
25	 3:16           	 3:16           	69.7	29	66.4	81.1	 Aircraft
41	 3:16           	 3:16           	62.6	14	61.3	72.7	 Aircraft
22	 3:16           	 3:16           	67.4	32	64.1	79	 Aircraft
17	 3:16           	 3:17           	66.1	21	64.4	77.7	 Aircraft
18	 3:17           	 3:17           	70.5	27	66.2	80.5	 Aircraft
11	 3:17           	 3:17           	68.2	39	63.7	79.6	 Aircraft
10	 3:17           	 3:17           	60.2	38	58.3	74.2	 
1	 3:18           	 3:18           	56.5	11	54.6	64.9	 
1	 3:19           	 3:19           	57.8	28	54.9	69.4	 
10	 3:20           	 3:20           	61.5	14	59.3	70.7	 
8	 3:20           	 3:20           	61.8	18	59.7	72.3	 
38	 3:21           	 3:21           	64.4	30	61.1	75.9	 
8	 3:21           	 3:21           	64.1	9	62.2	71.9	 
19	 3:22           	 3:22           	65.2	11	61.7	72.2	 
45	 3:23           	 3:23           	65.3	11	61.2	71.7	 
39	 3:23           	 3:23           	68.1	10	63.1	73.2	 
38	 3:24           	 3:24           	61.5	10	60.9	70.8	 
38	 3:25           	 3:25           	61.5	14	60.4	72	 
23	 3:25           	 3:25           	68.6	9	66.9	76.6	 
10	 3:26           	 3:26           	62.8	60	59	76.8	 
14	 3:27           	 3:27           	56.1	23	52.5	66.2	 
19	 3:27           	 3:27           	68.5	24	65.9	79.6	 
14	 3:28           	 3:28           	59	30	54.6	69.3	 
19	 3:28           	 3:28           	63.3	22	60.9	74.3	 
38	 3:28           	 3:28           	64.9	45	61.9	78.4	 
14	 3:29           	 3:29           	55.4	10	52.7	62.6	 
38	 3:31           	 3:31           	61.7	20	60.6	73.6	 
10	 3:31           	 3:31           	59.6	14	57.9	69.5	 
38	 3:31           	 3:31           	61.1	15	60.6	72.3	 
1	 3:31           	 3:32           	59.8	101	55.1	75.1	 
23	 3:33           	 3:33           	65.3	13	62	73	 
1	 3:33           	 3:34           	55.2	30	54	68.8	 
10	 3:36           	 3:36           	58.5	10	57.7	67.5	 
15	 3:36           	 3:37           	74.8	38	68.3	84.1	 
1	 3:36           	 3:36           	57.2	27	55	69.2	 
8	 3:37           	 3:37           	63.6	13	61	72	 
1	 3:38           	 3:38           	56.1	40	54.6	70.6	 
10	 3:38           	 3:38           	58.7	13	57.7	68.8	 
1	 3:41           	 3:41           	56.8	18	54.4	66.9	 
38	 3:42           	 3:42           	61.7	15	61	72.8	 
1	 3:42           	 3:42           	54.7	25	53.6	67.6	 
1	 3:43           	 3:43           	56.2	18	54.1	66.7	 
10	 3:43           	 3:44           	59	32	57.9	73	 
38	 3:44           	 3:44           	62.4	12	61.1	72.1	 
38	 3:44           	 3:44           	61.9	12	60.9	71.8	 
1	 3:46           	 3:46           	55.3	17	54.1	66.5	 
10	 3:47           	 3:47           	60.7	37	58.7	74.4	 
23	 3:47           	 3:47           	64.5	44	62	78.5	 
19	 3:47           	 3:47           	85.8	21	76.1	89.2	 
10	 3:49           	 3:50           	59.5	101	58	78	 
14	 3:50           	 3:50           	62.2	9	58.9	68.5	 
1	 3:51           	 3:51           	56.5	14	54.6	66	 
1	 3:53           	 3:53           	58.6	38	55.2	71	 
10	 3:54           	 3:54           	58.7	20	57.6	70.6	 
10	 3:54           	 3:55           	62.4	73	58.8	77.5	 
1	 3:55           	 3:56           	54.3	10	53.8	63.7	 
10	 3:56           	 3:56           	59.5	12	58.5	69.3	 
27	 3:56           	 3:56           	74.2	25	71.2	85.2	 Aircraft
1	 3:56           	 3:56           	54.5	12	53.8	64.6	 
25	 3:56           	 3:56           	67.8	37	65.4	81	 Aircraft
41	 3:56           	 3:57           	63.1	22	61.1	74.6	 Aircraft
22	 3:56           	 3:57           	67.3	36	63.7	79.3	 Aircraft
34	 3:57           	 3:57           	68.3	44	65.1	81.5	 Aircraft
17	 3:57           	 3:57           	69.4	28	66.6	81.1	 Aircraft
18	 3:57           	 3:57           	69.8	33	66	81.1	 Aircraft
10	 3:57           	 3:57           	59.2	11	57.9	68.5	 
11	 3:57           	 3:58           	70.1	44	64.9	81.3	 Aircraft
10	 3:57           	 3:57           	58.3	10	57.6	67.6	 
12	 3:57           	 3:58           	55.4	19	54.5	67.3	 Aircraft
10	 3:58           	 3:58           	59.1	13	58.4	69.6	 
32	 3:58           	 3:58           	66	32	63.3	78.3	 Aircraft
1	 3:58           	 3:58           	54.1	10	53.7	63.5	 
10	 3:58           	 3:58           	59.5	33	58	73.2	 
8	 3:59           	 3:59           	69.5	17	65.8	77.9	 Aircraft
27	 3:59           	 3:59           	72.9	17	70.7	83.1	 
32	 3:59           	 3:59           	65.9	19	62.3	75	 
31	 3:59           	 3:59           	61.7	12	60.2	70.8	 
1	 3:59           	 3:59           	55.1	34	53.6	68.9	 
10	 3:59           	 4:00           	69.6	57	60.8	78.3	 
34	 4:00           	 4:00           	59	15	58	69.7	 Aircraft
1	 4:01           	 4:01           	55.4	15	54	65.6	 
10	 4:02           	 4:02           	58.9	21	57.9	71.1	 
13	 4:02           	 4:02           	81.2	23	74.8	88.5	 Aircraft
29	 4:02           	 4:04           	71.6	298	66.9	91.6	 
10	 4:02           	 4:02           	59.7	18	58.2	70.7	 
38	 4:02           	 4:02           	61.5	15	60.7	72.5	 
34	 4:02           	 4:02           	61.2	19	59.5	72.3	 Aircraft
10	 4:02           	 4:03           	59.1	27	57.8	72	 
27	 4:03           	 4:03           	74.4	20	71.2	84.2	 Aircraft
25	 4:03           	 4:04           	69.3	40	65.7	81.8	 Aircraft
10	 4:04           	 4:04           	59.1	48	58.2	75	 
41	 4:04           	 4:04           	69.3	23	66	79.6	 Aircraft
22	 4:04           	 4:04           	66	11	62.8	73.4	 Aircraft
33	 4:04           	 4:04           	68.2	39	64.3	80.2	 Aircraft
8	 4:04           	 4:04           	63.6	10	60.9	70.6	 
42	 4:04           	 4:04           	65.4	16	63.8	75.8	 Aircraft
45	 4:04           	 4:05           	63.3	36	60.9	76.5	 Aircraft
26	 4:05           	 4:05           	62.6	18	61.5	74.1	 Aircraft
24	 4:05           	 4:05           	68	37	63.7	79.4	 Aircraft
8	 4:05           	 4:05           	59.5	22	58.8	72.2	 
44	 4:06           	 4:07           	66.3	143	61.4	83	 
21	 4:06           	 4:06           	62	20	59.1	72.2	 Aircraft
8	 4:06           	 4:06           	61.8	42	60.2	76.4	 
1	 4:06           	 4:08           	57	145	54.7	76.3	 
34	 4:06           	 4:07           	63.4	25	60.6	74.6	 Aircraft
14	 4:06           	 4:07           	54.8	25	53.3	67.2	 Aircraft
8	 4:08           	 4:08           	67.2	12	63.2	74	 
1	 4:09           	 4:09           	55.1	10	53.9	63.8	 
38	 4:10           	 4:10           	61.4	12	60.8	71.6	 
1	 4:10           	 4:11           	54.4	18	53.5	66	 
29	 4:11           	 4:12           	61.8	104	60.5	80.7	 
38	 4:11           	 4:11           	61.1	13	60.6	71.8	 
38	 4:12           	 4:12           	65.2	12	62.8	73.7	 
19	 4:12           	 4:12           	62.3	13	60.7	71.9	 
19	 4:13           	 4:13           	67.2	9	63.9	73.5	 
2	 4:14           	 4:14           	71.9	30	65.5	80.3	 
1	 4:14           	 4:14           	55.3	31	54.1	69	 
8	 4:14           	 4:15           	68.3	16	63.5	75.6	 
31	 4:15           	 4:15           	60.8	25	59.8	73.8	 
1	 4:15           	 4:16           	56.2	36	54.3	69.9	 
1	 4:16           	 4:16           	58	23	55.3	68.8	 
10	 4:16           	 4:16           	58.3	11	57.7	68.2	 
10	 4:16           	 4:17           	58.7	17	58.1	70.3	 
31	 4:17           	 4:17           	62.2	10	60.4	70.5	 
3	 4:17           	 4:17           	68.4	8	67.2	76.4	 
8	 4:18           	 4:18           	63.5	46	60.2	76.9	 Aircraft
27	 4:18           	 4:18           	81.1	30	76.2	91	 Aircraft
25	 4:18           	 4:18           	76.5	36	71.7	87.3	 Aircraft
41	 4:18           	 4:18           	69.5	29	66.5	81.2	 Aircraft
33	 4:18           	 4:18           	66.1	27	63.1	77.5	 
22	 4:18           	 4:18           	68.7	33	64.8	80.1	 Aircraft
26	 4:18           	 4:18           	61.6	11	60.6	71	 Aircraft
17	 4:18           	 4:19           	73.5	28	69.9	84.4	 Aircraft
8	 4:19           	 4:19           	60.5	27	59.3	73.6	 
18	 4:19           	 4:19           	62	28	60.1	74.6	 Aircraft
11	 4:19           	 4:19           	61.1	32	57.6	72.6	 Aircraft
10	 4:20           	 4:20           	60.4	42	58.4	74.7	 
8	 4:20           	 4:20           	61.8	27	59.5	73.7	 
13	 4:20           	 4:20           	74.2	14	70.2	81.5	 Aircraft
31	 4:21           	 4:21           	64.6	11	62.6	73	 
1	 4:21           	 4:21           	56.5	24	54.7	68.4	 
27	 4:21           	 4:22           	78.7	27	74.6	88.9	 Aircraft
8	 4:22           	 4:22           	60.8	29	59.4	74	 Aircraft
44	 4:22           	 4:22           	72.9	30	68.1	82.8	 Aircraft
25	 4:22           	 4:22           	71.5	42	68	84.2	 Aircraft
41	 4:22           	 4:22           	67.4	40	64.4	80.4	 Aircraft
22	 4:22           	 4:22           	69.1	36	64	79.5	 Aircraft
29	 4:22           	 4:22           	77.4	30	71.6	86.3	 Aircraft
33	 4:22           	 4:22           	61.9	35	59.9	75.3	 
17	 4:22           	 4:23           	64.3	25	62.6	76.5	 Aircraft
1	 4:23           	 4:23           	57.3	13	54.5	65.8	 
31	 4:23           	 4:23           	82.1	24	74.9	88.7	 Aircraft
8	 4:23           	 4:23           	64	11	61.8	72.1	 
5	 4:23           	 4:23           	66.1	20	63.6	76.7	 Aircraft
38	 4:23           	 4:23           	67.8	28	64.2	78.7	 Aircraft
35	 4:23           	 4:23           	71.7	29	69.6	84.2	 
13	 4:24           	 4:24           	73.9	13	69.8	81	 
19	 4:24           	 4:24           	65.3	33	60.3	75.5	 
44	 4:24           	 4:24           	74.3	29	68.9	83.4	 Aircraft
29	 4:24           	 4:25           	78.3	27	72.6	86.9	 Aircraft
31	 4:25           	 4:25           	83.2	24	75.7	89.5	 Aircraft
10	 4:25           	 4:25           	59.9	17	58.3	70.7	 
11	 4:26           	 4:26           	65.2	9	61.5	71.1	 
13	 4:26           	 4:26           	78.6	12	74.7	85.5	 
31	 4:26           	 4:26           	61.2	12	60	70.8	 
3	 4:26           	 4:26           	68.1	14	66.9	78.4	 
38	 4:26           	 4:26           	63.6	24	61.8	75.5	 
23	 4:26           	 4:27           	71.4	27	64.7	78.9	 
13	 4:27           	 4:27           	71.3	16	69.6	81.5	 
14	 4:27           	 4:27           	66.4	15	60.9	72.7	 
16	 4:27           	 4:27           	78.9	10	75.7	85.6	 
38	 4:27           	 4:27           	63.7	19	62	74.8	 
23	 4:29           	 4:29           	65.8	20	61.3	74.3	 
38	 4:29           	 4:29           	62.7	18	61.4	74	 
28	 4:31           	 4:31           	70.7	25	67	81	 
1	 4:31           	 4:31           	54.7	19	53.6	66.3	 
10	 4:31           	 4:31           	58.7	17	57.4	69.6	 
31	 4:31           	 4:31           	64.8	12	63.1	74	 
8	 4:32           	 4:32           	61.5	15	59.7	71.4	 Aircraft
27	 4:32           	 4:32           	89.2	25	82.6	96.6	 Aircraft
8	 4:32           	 4:32           	60.9	14	59.2	70.7	 Aircraft
25	 4:32           	 4:33           	82.1	47	75.7	92.5	 Aircraft
41	 4:33           	 4:33           	77.5	47	72.6	89.4	 Aircraft
8	 4:33           	 4:33           	63.1	18	61.1	73.7	 
33	 4:33           	 4:33           	67.8	49	65	81.9	 Aircraft
26	 4:33           	 4:33           	61.8	19	60.5	73.2	 Aircraft
22	 4:33           	 4:33           	65.5	23	61.9	75.6	 Aircraft
17	 4:33           	 4:33           	63	28	61.7	76.2	 Aircraft
5	 4:33           	 4:34           	72.8	40	68.5	84.5	 Aircraft
43	 4:34           	 4:34           	64.6	37	62.5	78.2	 Aircraft
8	 4:34           	 4:34           	61.2	19	59.5	72.2	 
38	 4:34           	 4:34           	76.4	61	70.7	88.5	 Aircraft
46	 4:34           	 4:35           	70	48	65.5	82.3	 Aircraft
40	 4:35           	 4:35           	66	15	64.4	76	 Aircraft
38	 4:35           	 4:35           	63	30	61.1	75.8	 
10	 4:36           	 4:36           	59.7	63	58.3	76.3	 
38	 4:36           	 4:36           	63.3	37	61.7	77.4	 
14	 4:36           	 4:36           	62	13	57.8	68.8	 
10	 4:37           	 4:37           	59.1	17	58.4	70.7	 
38	 4:37           	 4:38           	62.4	20	61.2	74.3	 
1	 4:37           	 4:38           	55.5	53	53.8	71	 
10	 4:38           	 4:38           	58.6	39	57.6	73.5	 
1	 4:38           	 4:39           	54.9	35	53.7	69.2	 
