OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,ARR_TIME
WN,4621,MEM,HOU,2027,2157
WN,4623,OAK,SNA,2025,2140
WN,4625,DEN,PHX,2009,2059
WN,4625,PHX,SAN,2143,2259
WN,4626,STL,MCO,2050,2400
WN,4627,TPA,BWI,1734,1938
WN,4628,ONT,MDW,548,1131
WN,463,LAS,RDU,814,1545
WN,4630,HOU,OAK,1902,2058
WN,4632,ONT,LAS,531,635
WN,4635,PHX,OMA,2006,31
WN,4636,DAL,MEM,1826,1940
WN,4636,ELP,DAL,1444,1740
WN,4637,OAK,ONT,904,1010
WN,4637,ONT,PHX,1107,1225
WN,4638,MCI,MSY,1630,1809
WN,4639,STL,MSY,2156,2328
WN,464,LAS,SMF,2030,2200
WN,4642,SJC,BUR,2000,2101
WN,4643,BWI,VPS,913,1038
WN,4644,BNA,MCI,2246,16
WN,4645,CHS,BNA,2118,2141
WN,4645,DEN,CHS,1525,2027
WN,4646,DCA,DAL,2057,2256
WN,4647,RDU,MDW,1523,1614
WN,4650,OKC,DEN,2115,2149
WN,4651,BWI,BUF,1350,1453
WN,4652,RDU,BNA,2133,2200
WN,4655,SMF,ONT,2201,2314
WN,4656,TPA,PIT,2036,2247
WN,4658,AUS,SMF,37,221
WN,4659,BNA,SAN,2106,2306
WN,4661,CMH,STL,2130,2202
WN,4662,STL,DSM,2314,13
WN,4663,MDW,SLC,1209,1454
WN,4664,FLL,BWI,1958,2217
WN,4665,LAX,TUS,1726,1849
WN,4665,SJC,LAX,1519,1641
WN,4666,LAS,AUS,828,1304
WN,4667,OAK,LAS,2114,2243
WN,4669,IND,LAS,1505,1602
WN,4669,LAS,OAK,1654,1821
WN,467,DAL,LIT,1452,1558
WN,4674,SJC,LAX,1934,2118
WN,4675,EUG,SJC,1830,2002
WN,4677,MCI,STL,1212,1323
WN,4678,ISP,PBI,714,954
WN,468,RDU,MDW,2045,2133
WN,4682,SMF,SAN,1635,1800
WN,4683,BNA,ECP,1957,2120
WN,4684,COS,LAS,1342,1430
WN,4686,LGA,ATL,2222,35
WN,4687,PVD,MCO,1453,1745
WN,4688,MSP,DEN,2214,2307
WN,4688,STL,MSP,2001,2129
WN,4689,BOI,LAS,627,707
WN,469,SNA,OAK,2117,2229
WN,4691,PIT,AUS,1311,1528
WN,4692,MSY,RDU,1101,1352
WN,4693,HOU,SAN,1848,1952
WN,4694,AUS,DEN,1515,1629
WN,4695,DAL,SAN,1525,1623
WN,4695,SAN,SJC,1712,1826
WN,4696,SJC,SAN,2132,2249
WN,4698,TPA,MDW,2014,2144
WN,470,PVD,BWI,554,711
WN,4701,MCI,PHX,1528,1602
WN,4702,BNA,LAX,2306,110
WN,4704,PIT,LAS,558,731
WN,4708,BNA,BWI,2053,2328
WN,4709,ELP,AUS,1759,2030
WN,471,SJC,LAS,1317,1444
WN,4710,TPA,IND,2259,103
WN,4712,DEN,SAT,2130,22
WN,4713,SFO,LAS,1449,1609
WN,4715,SLC,PHX,2036,2106
WN,4716,LAX,LAS,1811,1903
WN,4717,SLC,SAN,1800,1853
WN,4718,MCI,IND,826,1059
WN,4719,MDW,BWI,2028,2309
WN,472,RNO,PHX,520,655
WN,4720,DEN,RNO,1452,1614
WN,4721,BOS,BWI,1818,1950
WN,4721,DAL,BOS,1257,1727
WN,4724,PHX,BOI,905,1204
WN,4725,BHM,BWI,1913,2202
WN,4727,PHX,ABQ,1405,1605
WN,4728,MDW,BOS,605,907
WN,4729,DAL,SAN,2012,2102
WN,4729,DCA,OMA,1518,1645
WN,4729,OMA,DAL,1740,1922
WN,4729,SAN,RNO,2151,2318
WN,473,SAV,BNA,2127,2149
WN,4730,DAL,AMA,933,1043
WN,4731,STL,LAX,1943,2130
WN,4732,LAS,SAT,1202,1626
WN,4733,ATL,MDW,741,827
WN,4734,ABQ,DAL,2009,2246
WN,4735,ONT,PHX,2144,2248
WN,4738,OAK,SBA,1113,1220
WN,4739,DEN,MCI,2124,2353
WN,474,MDW,MIA,832,1223
WN,4740,TPA,BHM,958,1017
WN,4742,LAS,DEN,2111,2343
WN,4745,MDW,SAT,2252,119
WN,4746,MCO,CLE,1617,1901
WN,4747,ELP,SAT,2106,2322
WN,4748,STL,MCI,1642,1740
WN,4749,DEN,SAN,1123,1237
WN,4750,LGB,SMF,1631,1747
WN,4751,RNO,LAX,1717,1847
WN,4753,BNA,MSY,2034,2151
WN,4755,ELP,DEN,1845,2031
WN,4756,DAL,ELP,1434,1510
WN,4757,BNA,SAN,626,831
WN,4757,SAN,SMF,937,1111
WN,4758,BUR,PHX,1445,1619
WN,4759,BHM,PHX,1804,1938
WN,4760,BNA,PWM,1255,1616
WN,4761,SNA,DEN,1329,1622
WN,4762,PHX,BNA,1116,1627
WN,4764,AUS,MIA,1606,1940
WN,4765,STL,CMH,743,954
WN,4766,DAL,LBB,2345,45
WN,4767,DEN,OMA,2246,126
WN,4768,DEN,MTJ,940,1028
WN,4769,ABQ,LAS,1227,1303
WN,477,AUS,DEN,614,724
WN,4771,DAL,ABQ,1048,1128
WN,4772,MCO,RDU,2217,2348
WN,4773,MDW,LAS,2323,104
WN,4776,SLC,DEN,2111,2231
WN,4777,SAN,AUS,2023,57
WN,4777,SJC,SAN,1751,1931
WN,4778,MCI,DEN,535,615
WN,4779,SLC,SAN,1351,1439
WN,478,BWI,CLT,2212,2325
WN,4780,LGB,ELP,1459,1742
WN,4781,MCI,LGB,1229,1345
WN,4782,ORF,MDW,2034,2132
WN,4783,ABQ,DAL,1815,2051
WN,4784,DEN,PDX,2251,21
WN,4785,SMF,LAS,1426,1600
WN,4786,SJC,DAL,649,1158
WN,4788,PHX,LAX,2315,29
WN,4789,RNO,MDW,655,1225
WN,479,SRQ,BWI,1858,2109
WN,4790,AUS,PIT,1609,2005
WN,4791,LAS,OAK,2333,104
WN,4792,AUS,DCA,1245,1658
WN,4792,SAN,AUS,700,1200
WN,4793,ORD,AUS,1341,1611
WN,4794,JAN,ATL,1555,1800
WN,4796,MDW,ORF,2047,2334
WN,4797,MSY,SAT,1559,1724
WN,4799,DEN,OMA,1548,1802
WN,48,DAL,TPA,2047,2358
WN,48,HOU,DAL,1857,1957
WN,480,HNL,LAS,806,1642
WN,4800,PHX,DEN,1242,1514
WN,4802,MCI,MCO,1930,2307
WN,4803,FLL,RDU,1632,1827
WN,4804,BWI,ALB,1820,1939
WN,4806,DAL,OMA,2059,2242
WN,4809,LAS,OAK,2152,2317
WN,481,IND,LAS,956,1041
WN,481,LAS,SAN,1140,1247
WN,481,SAN,MSY,1332,1854
WN,4811,ATL,SAT,2056,2217
WN,4812,BWI,ISP,1619,1718
WN,4813,ONT,OAK,914,1021
WN,4814,OAK,SAN,2125,2245
WN,4815,SAN,SJC,1248,1412
WN,4816,DEN,AUS,1404,1659
WN,4819,LAS,SNA,1008,1113
WN,4819,SNA,DAL,1225,1715
WN,482,DEN,BUR,1057,1218
WN,4821,CLT,HOU,1308,1506
WN,4821,MDW,CLT,942,1223
WN,4822,BNA,LAS,1556,1745
WN,4824,LAS,FAT,1557,1653
WN,4826,SAN,SMF,1935,2103
WN,4827,CMH,SRQ,,
WN,4828,PHX,ICT,915,1324
WN,483,BUR,OAK,1955,2103
WN,4830,BNA,VPS,1313,1439
WN,4831,SDF,BWI,1052,1220
WN,4832,SNA,LAS,1057,1154
WN,4833,DEN,ALB,1929,106
WN,4834,DAL,VPS,1007,1154
WN,4835,ORD,PHX,1555,1727
WN,4837,BWI,ALB,1528,1639
WN,4839,DAL,LIT,2138,2238
WN,484,DEN,BNA,554,912
WN,4840,DTW,LAS,524,626
WN,4841,CMH,MDW,1803,1812
WN,4843,PNS,DAL,1627,1817
WN,4844,MDW,MCO,2326,245
WN,4845,PHX,SMF,1215,1406
WN,4846,BWI,ORF,831,917
WN,4846,ORF,BNA,1021,1107
WN,4847,HOU,MSY,1857,2017
WN,4848,DTW,MDW,658,718
WN,4849,SFO,LAX,632,742
WN,485,ATL,PHL,844,1030
WN,4850,ATL,TPA,1705,1820
WN,4851,BWI,FLL,1441,1709
WN,4852,ELP,SAT,1600,1824
WN,4853,OAK,LAS,732,859
WN,4855,ABQ,HOU,1331,1640
WN,4858,DTW,PHX,1447,1538
WN,4859,LAS,OAK,525,644
WN,486,FLL,ATL,551,730
WN,4860,SAN,STL,1827,2355
WN,4861,SJC,PHX,635,813
WN,4862,BWI,MCI,910,1041
WN,4863,SJC,LGB,810,925
WN,4864,PIT,MDW,1052,1108
WN,4865,SEA,DEN,1536,1901
WN,4866,FLL,PIT,1814,2055
WN,4867,HOU,FLL,2029,2336
WN,4868,HOU,SDF,1317,1626
WN,4869,MCO,ISP,1213,1435
WN,487,DCA,HOU,1312,1524
WN,4870,MSY,AUS,859,1023
WN,4871,SMF,BUR,1007,1115
WN,4872,AUS,BNA,1047,1302
WN,4873,RDU,STL,2047,2147
WN,4874,LIT,HOU,1646,1811
WN,4875,LAX,SAT,654,1132
WN,4876,DEN,OKC,914,1128
WN,4878,MSY,DAL,1633,1759
WN,4879,MDW,DAL,557,805
WN,488,DEN,MDW,1614,1928
WN,4880,DAL,BUR,836,950
WN,4881,DAL,LBB,1443,1556
WN,4882,AUS,MDW,2149,25
WN,4884,ICT,STL,1806,1915
WN,4884,LAS,ICT,1301,1712
WN,4885,FLL,HOU,535,708
WN,4886,MDW,PWM,2226,134
WN,4887,STL,DCA,1618,1916
WN,4888,OKC,STL,555,715
WN,4889,PHX,PIT,1647,2332
WN,489,MCO,BWI,1426,1627
WN,4890,BUR,ABQ,1500,1751
WN,4891,PHX,ORD,930,1456
WN,4892,SAV,BWI,2032,2203
WN,4894,GSP,HOU,2001,2117
WN,4895,BUR,RNO,1356,1506
WN,4896,MCI,DCA,755,1110
WN,4898,DAL,TUS,1717,1728
WN,4898,TUS,LAS,1819,1929
WN,4899,SJC,EUG,1111,1240
WN,49,DAL,HOU,1856,1957
WN,49,SDF,DAL,1715,1813
WN,490,DEN,MSP,604,847
WN,4900,CRP,HOU,810,903
WN,4901,PHX,SNA,1715,1825
WN,4902,DAL,MCI,1614,1750
WN,4903,PHX,DSM,953,1427
WN,4904,SNA,SMF,957,1123
WN,4906,AUS,OKC,1649,1808
WN,4907,LAS,PHX,513,623
WN,4908,FLL,BNA,1715,1827
WN,4909,MHT,MDW,635,758
WN,491,DCA,DAL,557,806
WN,4910,MCO,ABQ,1325,1506
WN,4911,HOU,SAT,841,929
WN,4912,DEN,MSP,2017,2256
WN,4913,BWI,DTW,1024,1150
WN,4913,DTW,MDW,1238,1234
WN,4914,MCO,PHL,1532,1833
WN,4915,OKC,AUS,1442,1545
WN,4916,SFO,LAS,725,859
WN,4918,LBB,DAL,1412,1520
WN,492,OMA,DAL,459,636
WN,4920,RIC,MDW,752,850
WN,4923,MCI,BNA,735,901
WN,4929,PSP,SJC,707,828
WN,493,SBA,LAS,1622,1727
WN,493,SMF,SBA,1419,1528
WN,4932,PHX,LAS,1156,1256
WN,4936,FLL,BWI,2159,12
WN,4937,BWI,PWM,926,1057
WN,4938,BWI,GRR,1325,1457
WN,4938,GRR,BNA,1540,1609
WN,4939,AUS,MSY,1155,1309
WN,4939,MSY,STL,1402,1543
WN,494,LAS,DEN,608,900
WN,4941,CMH,RSW,1107,1335
WN,4943,SFO,LAS,2354,114
WN,4944,MCI,FLL,1051,1438
WN,4945,RDU,MSY,1249,1358
WN,495,DEN,ELP,2146,2315
WN,4952,DAL,PHL,1057,1505
WN,4954,BOS,MDW,1042,1209
WN,4954,COS,DEN,1501,1545
WN,4954,MDW,COS,1252,1410
WN,496,DAL,MSY,2243,2354
WN,4960,DAL,MCI,619,745
WN,4963,SMF,LAS,1234,1349
WN,4964,HOU,ONT,1959,2109
WN,4965,LAX,ELP,1516,1756
WN,4968,LAS,BNA,1514,2036
WN,4969,EUG,OAK,1114,1252
WN,497,IND,TPA,2152,2354
WN,4972,RDU,DAL,1916,2056
WN,4976,BHM,MCO,1129,1404
WN,4979,ONT,SJC,1130,1236
WN,498,ATL,MDW,1345,1431
WN,4980,MDW,BUR,1001,1213
WN,4982,CLT,STL,1917,2008
WN,4983,JAX,MDW,1547,1708
WN,4989,RSW,CMH,1152,1409
WN,499,OKC,HOU,819,935
WN,4995,OAK,ABQ,800,1103
WN,4996,SJC,LAX,1216,1325
WN,4998,BNA,CLE,1424,1653
WN,4999,DEN,MCI,1056,1321
WN,500,MDW,LGA,900,1153
WN,5002,BUR,RNO,2040,2154
WN,5004,BNA,BUF,1448,1735
WN,5006,MDW,RIC,1355,1639
WN,5007,HOU,PNS,1037,1203
WN,5007,PNS,BNA,1243,1358
WN,5008,DAL,VPS,1404,1550
WN,5016,PHX,MDW,1925,33
WN,5017,PHX,SNA,802,911
WN,5017,SNA,OAK,935,1046
WN,5023,STL,MIA,1822,2202
WN,5024,AMA,HOU,1610,1747
WN,503,OMA,MDW,551,710
WN,5035,BNA,RSW,909,1159
WN,5036,DAL,SDF,1408,1720
WN,5036,SDF,MDW,1756,1809
WN,504,LAS,SMF,2149,2314
WN,5041,BNA,SAT,1534,1747
WN,5047,CMH,HOU,2019,2152
WN,505,SNA,SJC,1056,1211
WN,506,FLL,STL,740,922
WN,5061,CMH,TPA,1458,1715
WN,507,RIC,ATL,1304,1444
WN,5079,DEN,ORD,1208,1523
WN,508,RIC,MDW,2049,2139
WN,5082,LAS,ORD,942,1521
WN,5087,SMF,LGB,1934,2056
WN,5089,BDL,BWI,1635,1756
WN,5089,TPA,BDL,1255,1533
WN,509,ABQ,MCO,1505,2032
WN,509,PHX,ABQ,1221,1422
WN,5095,PHX,IND,1905,128
WN,5098,RDU,PHX,644,816
WN,510,ATL,DEN,1103,1213
WN,5104,OKC,PHX,1348,1358
WN,5104,SAT,OKC,1146,1300
WN,5106,ORD,BWI,1750,2042
WN,5113,BOI,LGB,1540,1651
WN,5115,BNA,MDW,1259,1424
WN,5116,DAL,ORF,1318,1714
WN,5119,HOU,AMA,1328,1523
WN,512,PHX,ATL,1444,2115
WN,5120,RDU,MCO,1841,2027
WN,5123,DEN,PVD,1402,1952
WN,513,OMA,HOU,1040,1238
WN,5130,DEN,AUS,2138,31
WN,5131,LBB,AUS,1642,1751
WN,516,SFO,SAN,1329,1458
WN,5166,MSY,STL,713,857
WN,518,LAX,STL,1204,1743
WN,519,ABQ,PHX,1046,1101
WN,519,HOU,ABQ,843,948
WN,519,LAX,OAK,1412,1519
WN,519,MDW,HOU,541,804
WN,519,PHX,LAX,1205,1314
WN,522,LAS,OMA,1606,2029
WN,523,PHX,LAS,725,832
WN,5258,PHX,MDW,1728,2244
WN,526,BUR,SMF,2055,2211
WN,527,PHX,GEG,1011,1238
WN,528,ROC,BWI,1310,1413
WN,532,SFO,DEN,2015,2319
WN,533,BWI,FLL,819,1047
WN,534,BUF,MCO,717,954
WN,536,DSM,PHX,1226,1315
WN,536,STL,DSM,1028,1126
WN,5367,SAN,LAS,1908,2018
WN,537,DEN,SFO,822,959
WN,538,IND,DEN,548,625
WN,539,LGB,PHX,1445,1600
WN,54,HOU,DAL,2100,2216
WN,540,SLC,LGB,1051,1141
WN,5408,LAS,PSP,2213,2306
WN,541,SNA,OAK,1352,1506
WN,542,BUR,SJC,1125,1230
WN,543,MDW,PHX,612,752
WN,544,BNA,ONT,1516,1729
WN,546,AUS,SNA,2145,2245
WN,547,MCO,AUS,1315,1459
WN,548,MCO,MCI,2206,2355
WN,549,ABQ,LAS,801,858
WN,550,PHX,AUS,711,1115
WN,551,BHM,DAL,747,940
WN,552,HOU,SAV,1134,1458
WN,552,SAV,MDW,1550,1702
WN,553,PHX,LAS,555,651
WN,554,DEN,HOU,1724,2030
WN,555,AUS,ELP,857,921
WN,555,ELP,LGB,1006,1108
WN,555,LGB,SJC,1156,1300
WN,5556,PHX,DAL,821,1232
WN,556,PHX,STL,1558,2042
WN,557,DEN,SNA,1100,1208
WN,558,DEN,SJC,728,903
WN,5589,LAS,PDX,2216,31
WN,559,SAT,MDW,727,1004
WN,560,BWI,MDW,803,857
WN,561,SEA,OAK,544,800
WN,562,LGB,MCI,1311,1810
WN,563,DCA,ATL,1158,1340
WN,564,SFO,LAS,542,657
WN,565,STL,ATL,2100,2331
WN,568,DEN,HOU,2010,2318
WN,5680,OAK,PHX,2235,21
WN,569,MCO,BWI,2210,9
WN,5698,SEA,SMF,2000,2148
WN,5698,SMF,LAX,2222,2343
WN,570,AUS,DEN,1714,1827
WN,570,DEN,SJC,1910,2048
WN,571,MDW,DCA,936,1216
WN,572,DEN,MCI,1414,1638
WN,573,LAS,OKC,857,1315
WN,573,OKC,DCA,1405,1739
WN,574,BWI,BDL,2239,2348
WN,5747,DAL,LGA,715,1116
WN,575,HOU,PHX,1637,1729
WN,576,DAL,LAS,2036,2118
WN,577,SDF,MCO,1230,1434
WN,578,CVG,BWI,622,742
WN,5783,RNO,LAS,2215,2325
WN,579,LAS,SAT,2022,41
WN,58,CRP,HOU,1923,2013
WN,58,HOU,DAL,2052,2202
WN,5808,PHX,ONT,2228,2335
WN,581,BWI,BHM,1729,1820
WN,582,OAK,SLC,724,950
WN,585,AUS,TPA,2051,2359
WN,586,SMF,LAX,1623,1744
WN,588,ABQ,AUS,713,950
WN,5888,DCA,MDW,919,1002
WN,590,ATL,CMH,1839,2002
WN,590,CMH,DEN,2044,2141
WN,591,MCO,DEN,954,1153
WN,594,MKE,BWI,1918,2200
WN,595,AUS,BWI,1304,1700
WN,596,MCO,TUL,1458,1642
WN,596,TUL,DAL,1750,1859
WN,597,MDW,MSY,2150,2348
WN,598,PIT,RSW,1346,1612
WN,599,BUF,BWI,1140,1243
WN,599,BWI,STL,1339,1445
WN,600,BOI,PHX,541,636
WN,603,BDL,MDW,648,803
WN,606,BNA,LAS,2311,103
WN,608,CLE,BWI,604,713
WN,609,BWI,TPA,2029,2253
WN,611,COS,DAL,555,835
WN,611,DAL,RSW,919,1239
WN,611,RSW,BWI,1323,1530
WN,6112,BWI,GSP,831,958
WN,6112,GSP,BNA,1043,1044
WN,614,PHX,LAS,1647,1758
WN,615,LAS,SAN,936,1113
WN,615,SAN,OAK,1200,1323
WN,6181,RIC,BWI,633,719
WN,62,HOU,DAL,2228,2324
WN,621,DAL,SAT,1749,1842
WN,623,PHX,AUS,1639,2043
WN,626,BNA,CHS,20,245
WN,626,DAL,BNA,2211,2354
WN,6322,MSY,DEN,1154,1344
WN,6323,BNA,MSY,928,1102
WN,634,CHS,DAL,1807,1946
WN,635,BOS,BWI,1325,1441
WN,636,STL,SFO,1818,2053
WN,639,MCO,PHX,1958,2125
WN,64,HOU,DAL,2235,2324
WN,642,DAL,TPA,555,909
WN,6423,BWI,RIC,953,1039
WN,6423,JAX,BWI,732,918
WN,6423,RIC,BNA,1114,1159
WN,643,AUS,BNA,2208,5
WN,644,AUS,DAL,1043,1146
WN,644,DAL,SAN,1234,1326
WN,644,PHX,SEA,1614,1911
WN,644,SAN,PHX,1410,1520
WN,645,MCO,OMA,1427,1635
WN,646,MDW,DCA,729,1012
WN,648,PWM,BWI,1600,1723
WN,649,STL,PHX,1524,1620
WN,65,DAL,HOU,2233,2334
WN,650,BWI,MDW,623,714
WN,651,SLC,PHX,1809,1840
WN,652,DEN,SLC,716,847
WN,654,MDW,ATL,2228,105
WN,655,PHL,MDW,1716,1833
WN,656,MDW,DAL,1936,2127
WN,6565,BNA,CVG,1521,1717
WN,6565,CVG,BWI,1821,1940
WN,657,STL,MSP,959,1126
WN,658,HNL,ITO,559,653
WN,659,DEN,SLC,947,1112
WN,660,IAD,DEN,556,732
WN,661,ATL,DCA,657,832
WN,6614,CMH,OMA,1305,1403
WN,6615,OMA,MDW,1443,1556
WN,662,GSP,BWI,706,829
WN,663,DCA,MKE,1658,1747
WN,663,LAS,LAX,2050,2154
WN,663,MKE,LAS,1828,2003
WN,664,CLE,DEN,1714,1808
WN,665,MKE,TPA,810,1143
WN,6657,BWI,RIC,2304,2348
WN,667,ATL,LGA,1909,2106
WN,668,HOU,OMA,1811,2031
WN,668,LAS,SAN,2325,22
WN,668,OMA,LAS,2103,2153
WN,669,LGA,BNA,818,931
WN,670,MCI,PHX,542,624
WN,671,MDW,LGA,657,956
WN,672,LGA,ATL,1015,1243
WN,6722,AUS,MSY,1518,1633
WN,673,MCO,MSY,1046,1131
WN,674,LAX,LAS,2006,2111
WN,6741,SAT,MSY,1019,1139
WN,675,BDL,BWI,1919,2022
WN,675,BWI,RDU,2136,2239
WN,675,MCO,BDL,1608,1837
WN,6758,DAL,MSY,930,1057
WN,676,BNA,PHX,1828,1957
WN,677,HOU,CRP,1746,1842
WN,678,BNA,MSY,1517,1649
WN,679,DEN,MSP,1708,1950
WN,679,MSP,MDW,2031,2148
WN,6795,BWI,BNA,2144,2224
WN,680,MCI,DAL,1946,2115
WN,6804,AUS,HOU,1652,1742
WN,6805,MSY,DEN,1247,1429
WN,681,DEN,BZN,1535,1706
WN,682,LAS,LGB,1838,1948
WN,6827,DEN,BNA,1516,1834
WN,683,MDW,CLT,2250,126
WN,683,STL,MDW,2112,2210
WN,684,MSY,DAL,531,651
WN,6842,MDW,MSY,943,1143
WN,685,DEN,PSP,1235,1342
WN,6850,BNA,AUS,1344,1600
WN,686,DEN,IAD,1927,33
WN,687,PHX,MEM,1950,40
WN,6881,BNA,PHX,1936,2109
WN,6896,MSY,BNA,1128,1255
WN,690,LAS,LAX,1932,2127
WN,692,STL,BNA,1644,1745
WN,693,LAS,SJC,1135,1256
WN,694,ATL,BNA,706,706
WN,695,PHX,LGB,1056,1217
WN,696,PBI,ATL,551,726
WN,697,DAL,CHS,1333,1719
WN,698,LAS,PHX,942,1054
WN,699,MDW,RDU,2025,2302
WN,7,DAL,HOU,835,941
WN,7,HOU,CRP,1023,1107
WN,7,MCI,DAL,624,741
WN,700,SFO,SAN,658,821
WN,701,LAS,LIH,1016,1337
WN,702,SMF,BUR,2006,2114
WN,704,MSY,DEN,1654,1838
WN,705,FLL,DAL,1736,1934
WN,706,TPA,IND,1601,1809
WN,709,SRQ,ATL,542,716
WN,711,BWI,RDU,1855,1959
WN,711,FLL,BWI,1601,1810
WN,712,MDW,BWI,2237,119
WN,713,DAL,MCO,1622,1948
WN,714,RDU,BWI,627,724
WN,715,ATL,MSY,828,857
WN,716,PDX,LAS,930,1150
WN,717,LGB,SLC,1113,1348
WN,719,DEN,BNA,2127,48
WN,724,ROC,BWI,600,704
WN,725,AUS,DEN,1027,1141
WN,726,PHL,ATL,542,736
WN,727,LAS,COS,1629,1908
WN,732,HOU,VPS,2142,2312
WN,733,BUR,DAL,1507,2008
WN,733,DAL,BWI,2055,47
WN,734,BNA,CLT,1146,1413
WN,735,DEN,LAS,851,939
WN,735,DSM,DEN,713,756
WN,736,SMF,AUS,534,1033
WN,737,MDW,ROC,1327,1558
WN,737,ROC,LAS,1652,1845
WN,738,ATL,MCI,1300,1356
WN,739,SMF,PHX,1719,1907
WN,742,STL,DAL,1346,1516
WN,743,PHX,MSY,805,1251
WN,744,SLC,BWI,615,1213
WN,745,DAL,SAT,2017,2114
WN,746,MDW,PHL,1129,1415
WN,747,DAL,SAT,1131,1239
WN,748,TPA,AUS,706,832
WN,749,LAS,SFO,524,650
WN,752,BUR,PHX,1653,1815
WN,753,DEN,PDX,1417,1607
WN,753,PDX,SJC,1703,1850
WN,754,SFO,MDW,1113,1710
WN,755,BDL,BWI,518,625
WN,756,BWI,PBI,841,1101
WN,757,SMF,LAS,808,930
WN,758,COS,PHX,650,737
WN,758,PHX,SAT,830,1249
WN,759,DTW,BNA,626,647
WN,760,CMH,BWI,1607,1717
WN,761,LAS,BUR,1412,1532
WN,762,MDW,CLE,2152,2354
WN,765,ATL,PHX,1033,1129
WN,765,DCA,ATL,759,945
WN,766,PHX,LAX,2013,2145
WN,768,BHM,DEN,659,850
WN,769,HOU,AUS,2248,2333
WN,771,DAL,MCI,1916,2048
WN,775,MDW,BWI,1600,1839
WN,776,ELP,HOU,1053,1348
WN,776,PHX,ELP,802,1005
WN,777,DEN,LAS,552,646
WN,777,LAS,LGB,934,1039
WN,778,FLL,AUS,1731,1932
WN,779,PHX,COS,2053,2314
WN,781,LAX,SMF,604,720
WN,784,ABQ,DAL,1240,1522
WN,784,DAL,MDW,1608,1824
WN,784,SAN,ABQ,906,1149
WN,784,SMF,SAN,648,810
WN,786,LAS,SJC,902,1027
WN,787,MEM,HOU,600,730
WN,790,LAS,SEA,627,855
WN,791,BHM,MCO,1704,1931
WN,791,PHX,BHM,1054,1603
WN,791,SAN,PHX,906,1015
WN,791,SMF,SAN,647,815
WN,792,MDW,TPA,1345,1702
WN,793,TPA,HOU,623,740
WN,794,SMF,LAS,2204,2322
WN,799,LGB,DEN,1823,2116
WN,800,MCO,HOU,1148,1316
WN,801,STL,PHL,1314,1616
WN,802,DEN,GRR,938,1404
WN,802,GRR,BWI,1442,1611
WN,802,PHX,DEN,602,849
WN,803,BNA,SAN,1311,1519
WN,803,PHX,DAL,1826,2259
WN,803,SAN,PHX,1615,1723
WN,804,BWI,TPA,633,851
WN,805,RNO,LAS,550,659
WN,806,SDF,MCO,737,941
WN,807,ATL,RDU,2254,4
WN,808,OAK,HNL,1242,1504
WN,813,LAX,DAL,840,1349
WN,814,DEN,OAK,1400,1532
WN,816,SLC,PHX,800,840
WN,818,OAK,LAX,534,642
WN,819,MCI,PHX,1741,1817
WN,820,TUS,LAS,557,705
WN,823,HOU,MAF,831,950
WN,824,STL,DEN,1821,1933
WN,826,BHM,HOU,2006,2151
WN,826,MCO,BHM,1847,1919
WN,827,FAT,DEN,1518,1810
WN,827,LAS,FAT,1322,1425
WN,830,SJC,LAX,959,1111
WN,833,TPA,ATL,612,737
WN,834,ALB,BWI,541,644
WN,835,ATL,DAL,617,714
WN,835,DAL,AUS,757,850
WN,836,LAX,RNO,2228,2353
WN,839,BUF,BWI,1543,1646
WN,840,ALB,BWI,1111,1219
WN,840,MCO,ALB,746,1023
WN,843,PHX,SJC,1153,1334
WN,845,BNA,FLL,757,1111
WN,846,ATL,DEN,833,955
WN,849,MDW,MSY,1706,1901
WN,849,MSY,PHX,2004,2114
WN,849,PHX,DEN,2303,129
WN,850,BNA,BDL,1009,1319
WN,851,DAL,PHX,559,627
WN,852,DCA,MCI,646,815
WN,853,ATL,DAL,1139,1248
WN,854,BWI,IND,2233,22
WN,855,LAS,OAK,1154,1322
WN,856,JAN,HOU,627,740
WN,857,BOS,BWI,1943,2109
WN,857,DEN,BOS,1313,1855
WN,857,FLL,MDW,615,813
WN,857,MDW,OKC,857,1043
WN,857,OKC,DEN,1135,1222
WN,859,ICT,PHX,1234,1245
WN,859,STL,ICT,1035,1145
WN,860,LAX,SFO,528,638
WN,862,HOU,LAS,2256,2352
WN,863,ATL,HOU,851,956
WN,864,FLL,MDW,1400,1557
WN,864,LAS,SNA,1947,2055
WN,864,MDW,LAS,1715,1851
WN,865,BOS,STL,651,840
WN,866,LAX,SJC,2022,2125
WN,867,BWI,FLL,1257,1513
WN,867,CMH,BWI,1054,1205
WN,867,MCO,CMH,756,1005
WN,868,SMF,LAS,900,1012
WN,869,BWI,DEN,936,1114
WN,872,ORD,DEN,1947,2127
WN,873,ORF,BWI,623,716
WN,874,MKE,DEN,1132,1247
WN,875,PHL,BNA,609,708
WN,878,DAL,OAK,1226,1405
WN,878,MSY,DAL,1006,1129
WN,879,OAK,LAS,1801,1928
WN,882,MCO,BNA,1649,1746
WN,883,SJC,SNA,1403,1513
WN,883,SNA,LAS,1551,1705
WN,884,OAK,LAX,1743,1905
WN,887,OKC,LAS,2025,2054
WN,888,DEN,MDW,1303,1610
WN,888,MDW,STL,1726,1835
WN,888,SNA,DEN,809,1125
WN,889,TUL,STL,545,656
